,text,label
107,"Si tengo 2 calabacines medianos, cortados por la mitad a lo largo, 1 berenjena japonesa mediana, cortada por la mitad a lo largo, 1 pimiento rojo, cortado en tiras de 1 pulgada de ancho, 1 cebolla roja, pelada, cortada en gajos de 1/2 pulgada de ancho (dejar el extremo de la raíz intacto), 2 tomates medianos, cortados por la mitad en sentido transversal, 2 cucharadas de aceite de oliva, 6 mitades de pechuga de pollo sin piel y sin hueso (aproximadamente 3 libras), 1/3 de taza de albahaca cortada en rodajas finas, 1 1/2 cucharaditas de vinagre de vino tinto]que receta lo usa",cook
108,Como preparar Pollo a la parrilla y pisto ,cook
109,"Como puedo preparar 3 libras de patatas russet, peladas y cortadas en trozos de 1 pulgada, 5 tazas de caldo de pollo bajo en sal en lata, 3 tazas de agua, 3 puerros grandes (sólo las partes blancas y verdes pálidas), picados, 1/2 taza de nata para montar, 1/4 de taza de cebollino fresco picado o de hojas de cebolla de verdeo, 2 cucharadas de albahaca fresca picada o 2 cucharaditas de seca desmenuzada, 1 cucharada de eneldo fresco picado o 1 cucharadita de eneldo seco, Salsa picante (como Tabasco), Cebollino fresco picado o cebolla de verdeo]",cook
110,"Como se llama la receta con 3 libras de patatas russet, peladas y cortadas en trozos de 1 pulgada, 5 tazas de caldo de pollo bajo en sal en lata, 3 tazas de agua, 3 puerros grandes (sólo las partes blancas y verdes pálidas), picados, 1/2 taza de nata para montar, 1/4 de taza de cebollino fresco picado o de hojas de cebolla de verdeo, 2 cucharadas de albahaca fresca picada o 2 cucharaditas de seca desmenuzada, 1 cucharada de eneldo fresco picado o 1 cucharadita de eneldo seco, Salsa picante (como Tabasco), Cebollino fresco picado o cebolla de verdeo]",cook
111,"Que hacer con 1/4 de taza (1/2 barrita) de mantequilla sin sal, a temperatura ambiente, 2 cucharadas de cebollas verdes finamente picadas (sólo las partes blancas y verdes), 1/4 de cucharadita de pimienta roja seca triturada, 2 cucharadas (1/4 de barra) de mantequilla, 1 1/2 libras de zanahorias, peladas y cortadas en rodajas de 1/4 de pulgada de grosor, 1 1/4 tazas de cebolla picada, 1 patata de piel blanca de 5 onzas, pelada y picada, 2 1/2 cucharadas de jengibre fresco pelado y picado, 5 tazas (o más) de caldo de verduras o de pollo, 6 cucharadas de cacahuetes tostados sin sal, finamente picados]",cook
112,Quiero Sopa de zanahoria y jengibre con mantequilla de chile y cacahuetes tostados  como se hace,cook
113,"Como puedo preparar 1 tallo de hierba limón fresca, con el extremo de la raíz recortado y una o dos capas exteriores desechadas, 3 chiles tailandeses secos (de 2 a 3 pulgadas), incluidas las semillas, 3 cucharadas de chalota picada, 2 cucharadas de ajo picado, 2 cucharadas de polvo de gambas o 1 1/2 cucharadas de gambas secas peladas (ver nota del cocinero, abajo), 1 cucharadita de raíz o tallo de cilantro picado, 1 cucharadita de ralladura de lima Kaffir picada o de ralladura de lima normal, 1 cucharadita de galanga pelada y picada (fresca o descongelada), 1 cucharadita de sal kosher, 5 granos de pimienta negra, 1 cucharadita de pasta de gambas tailandesa, 1/2 libra de judías largas o judías verdes, cortadas en trozos de 1 pulgada, 3/4 de libra de paleta de cerdo deshuesada, 3 cucharadas de aceite vegetal o de cacahuete, 1 cucharada de salsa de pescado asiática, 1 cucharada de azúcar de palma rallada o azúcar moreno ligero, 3 hojas medianas de lima kaffir (frescas o descongeladas; 2 secciones de cada una), sin las costillas y con las hojas picadas, Equipo: un mortero de piedra lisa y un pilón, Acompañamiento: arroz blanco]",cook
114,"Que receta usa 1 tallo de hierba limón fresca, con el extremo de la raíz recortado y una o dos capas exteriores desechadas, 3 chiles tailandeses secos (de 2 a 3 pulgadas), incluidas las semillas, 3 cucharadas de chalota picada, 2 cucharadas de ajo picado, 2 cucharadas de polvo de gambas o 1 1/2 cucharadas de gambas secas peladas (ver nota del cocinero, abajo), 1 cucharadita de raíz o tallo de cilantro picado, 1 cucharadita de ralladura de lima Kaffir picada o de ralladura de lima normal, 1 cucharadita de galanga pelada y picada (fresca o descongelada), 1 cucharadita de sal kosher, 5 granos de pimienta negra, 1 cucharadita de pasta de gambas tailandesa, 1/2 libra de judías largas o judías verdes, cortadas en trozos de 1 pulgada, 3/4 de libra de paleta de cerdo deshuesada, 3 cucharadas de aceite vegetal o de cacahuete, 1 cucharada de salsa de pescado asiática, 1 cucharada de azúcar de palma rallada o azúcar moreno ligero, 3 hojas medianas de lima kaffir (frescas o descongeladas; 2 secciones de cada una), sin las costillas y con las hojas picadas, Equipo: un mortero de piedra lisa y un pilón, Acompañamiento: arroz blanco]",cook
115,"Quiero Flotadores de melocotón blanco, cassis y champán  como se hace",cook
116,Como preparar Ensalada de hierbas frescas y verduras con berenjena frita ,cook
117,Quiero Ensalada de calabaza y verduras de raíz  como se hace,cook
118,Quiero Sal de hierbas  como se hace,cook
119,"Si tengo 5 melocotones maduros, 1/4 de taza de azúcar, dos botellas de 750 ml de vino blanco seco]que puedo hacer",cook
120,Como preparar Sopa de pollo de primavera con bolas de matzá ,cook
121,"Si tengo 4 cuartos de sidra de manzana, divididos, 1 1/2 tazas de sal kosher, 1/4 de taza de pimienta de Jamaica entera, 8 hojas de laurel, 4 cuartos de agua fría, 1 pavo de 6 kilos (reservando el cuello y la molleja), 2 tazas de caldo de pollo bajo en sal, 1/2 cebolla, cortada en cuartos, 1 tallo de apio, cortado en 4 trozos, 8 hojas frescas de salvia, 2 tazas de sidra de manzana, 1/2 taza (1 barra) de mantequilla sin sal, 8 tazas de relleno de manzana, salchicha y chirivía con salvia fresca, 3 cucharadas de harina para todo uso, 2 cucharadas de hojas frescas de salvia, 1/4 de taza de brandy de manzana o Calvados, 1/4 de taza de nata líquida]que puedo hacer",cook
122,"Que puedo hacer con 1/2 taza de harina de uso general, 1/2 taza de azúcar, 1/4 de taza de cacao en polvo sin azúcar, 1/2 cucharadita de levadura en polvo, 1/4 de cucharadita de sal, 1 cucharadita de espresso en polvo (opcional), 2 cucharadas de mantequilla sin sal, cortada en trozos, a temperatura ambiente, 1/3 de taza (unas 3 onzas) de chocolate negro picado, 1 huevo grande, 1 cucharada de extracto de vainilla, 1 taza de azúcar en polvo]",cook
123,Quiero Compota de cerezas  como se hace,cook
124,"Si tengo 2 tazas de leche entera, 3 cucharadas de albahaca fresca picada, 1/2 taza de azúcar, 4 yemas de huevo grandes, 1/2 taza de nata líquida bien fría, Equipo especial: un termómetro de lectura instantánea; una heladera]que puedo hacer",cook
125,"Que puedo hacer con 1 1/2 tazas de pimentón, 3/4 de taza de azúcar, 3 3/4 cucharadas de cebolla en polvo]",cook
126,Como preparar Bolas de Matzo de tomate ,cook
127,"Quiero Melocotones y ""Skyr""  como se hace",cook
128,Quiero Tarta de pasas y grosellas irlandesas  como se hace,cook
129,Como preparar Chili de Pollo Blanco en Cuchara Lenta ,cook
130,Como preparar Sufganiyot ,cook
131,Quiero Negroni  como se hace,cook
132,"Que hacer con 8 onzas de queso Neufchâtel americano o de crema reducida en grasas, a temperatura ambiente, 1/3 de taza de azúcar, 1/4 de taza de leche de coco light, 1 cucharadita de extracto puro de coco, 3 cucharadas de copos de coco azucarados, 4 tazas de cubos de 1/2 pulgada de pastel de ángel comprado en la tienda, Cáscara de 1 lima, cortada en tiras de 1/8 de pulgada de ancho (opcional), 1/3 de taza más 2 cucharaditas de azúcar, dividido (opcional)]",cook
133,Como preparar Pastel de coco tostado ,cook
134,"Si tengo 1/4 de taza de grosellas secas, 1/4 de taza de zumo de naranja, 1/4 de taza de Marsala, 2 cucharadas de azúcar, 1/2 rama de canela, 1/2 cucharadita de cáscara de naranja rallada, Helado de vainilla, Amaretti u otras galletas, desmenuzadas]que puedo hacer",cook
135,"Como preparar Penne multigrano con pesto de avellanas, judías verdes y parmesano ",cook
136,"Que hacer con 2 puerros, recortados y picados finamente, 2 cebollas peladas y picadas finamente, 2 zanahorias, peladas y cortadas en dados de 1 cm (1/2 pulgada), 2 ramas de apio, picadas finamente, 1 bulbo de hinojo, cortado en dados de 1 cm (1/2 pulgada), 1 bulbo de ajo, cortado por la mitad en sentido transversal, 100 ml de vino blanco seco, 1 ramita de tomillo fresco, 1 hoja de laurel, 1 anís estrellado, 1 cucharadita de granos de pimienta rosa, 1 cucharadita de semillas de cilantro, pizca de sal]",cook
137,Quiero Caldo de verduras  como se hace,cook
138,Como preparar Arroz rojo de lujo ,cook
139,Quiero Brócoli con jengibre y ajo  como se hace,cook
140,"Que puedo hacer con 1/4 de taza de zumo de lima fresco, 3 cucharadas de azúcar moreno dorado, 2 cucharadas de salsa de pescado (como nam pla o nuoc nam)*., 2 cucharadas de aceite vegetal, 1 cucharada de cáscara de lima finamente rallada, 1 cucharadita de pasta de chile picante (como el sambal oelek)*., 1 cucharadita de jengibre fresco pelado y rallado, 2 libras de pepinos persas o japoneses (unos 8), 1 1/2 cucharaditas de sal, 1 cucharada de aceite vegetal, 3/4 de taza de cacahuetes tostados ligeramente salados, 1 libra de camarones medianos cocidos, desvenados y pelados, 4 tazas de col de Napa cortada en rodajas finas, 1 pimiento rojo grande, cortado en tiras del tamaño de una cerilla, 3 cebollas verdes, cortadas en tiras del tamaño de una cerilla, 1/2 taza de hojas frescas de cilantro, 1/2 taza de hojas frescas de albahaca tailandesa o de hojas de albahaca normales, 2 cucharaditas de semillas de sésamo negro,* tostadas, Disponible en la sección de alimentos asiáticos de muchos supermercados y en los mercados asiáticos.]",cook
141,Como preparar Pizza de tres quesos con panceta y champiñones ,cook
142,"Que hacer con 1 cebolla pequeña, picada fina, 1/2 taza de pimiento verde finamente picado, 1 diente de ajo grande, picado, 1 cucharada de mantequilla sin sal, 2 huevos grandes, 1 1/2 tazas de leche, 2 tazas de mezcla para relleno de pan de maíz envasada]",cook
143,"Como puedo preparar 2 tazas de lentejas verdes francesas (13 oz), recogidas y enjuagadas, 6 tazas de agua, 1 hoja de laurel de California o 2 turcas, 1 cucharadita de sal, 1 cebolla mediana, finamente picada (1 taza), 2 zanahorias, cortadas en dados de 1/4 de pulgada (1 taza), 2 costillas de apio, cortadas en dados de 1/4 de pulgada (1 taza), 1 cucharada de ajo finamente picado, 1/2 cucharadita de tomillo seco desmenuzado, 1/4 de cucharadita de pimienta negra, 1/2 taza más 2 cucharadas de aceite de oliva virgen extra, 1/4 de taza de vinagre de vino tinto, 1 cucharada de mostaza de Dijon, 3/4 de libra de kielbasa ahumada u otra salchicha ahumada (no baja en grasas), cortada transversalmente en rodajas de 1/4 de pulgada de grosor, 1/4 de taza de perejil fresco de hoja plana finamente picado]",cook
144,"Que receta usa 2 tazas de lentejas verdes francesas (13 oz), recogidas y enjuagadas, 6 tazas de agua, 1 hoja de laurel de California o 2 turcas, 1 cucharadita de sal, 1 cebolla mediana, finamente picada (1 taza), 2 zanahorias, cortadas en dados de 1/4 de pulgada (1 taza), 2 costillas de apio, cortadas en dados de 1/4 de pulgada (1 taza), 1 cucharada de ajo finamente picado, 1/2 cucharadita de tomillo seco desmenuzado, 1/4 de cucharadita de pimienta negra, 1/2 taza más 2 cucharadas de aceite de oliva virgen extra, 1/4 de taza de vinagre de vino tinto, 1 cucharada de mostaza de Dijon, 3/4 de libra de kielbasa ahumada u otra salchicha ahumada (no baja en grasas), cortada transversalmente en rodajas de 1/4 de pulgada de grosor, 1/4 de taza de perejil fresco de hoja plana finamente picado]",cook
145,"Que puedo hacer con 4 cucharadas de aceite de oliva virgen extra, divididas, 2 cucharadas de zumo de limón fresco, 2 dientes de ajo grandes, picados, divididos, 1/2 cucharadita de cáscara de limón finamente rallada, 1 1/3 tazas de cuscús israelí (6 a 7 onzas), 1 3/4 tazas (o más) de caldo de verduras, 14 onzas de espárragos finos, recortados, cortados en diagonal en trozos de 3/4 de pulgada (aproximadamente 2 1/2 tazas), 8 onzas de guisantes de olor, recortados, cortados en diagonal en trozos de 1/2 pulgada (aproximadamente 2 1/2 tazas), 1 taza de guisantes frescos sin cáscara o congelados, descongelados, 1/3 de taza de cebollino fresco picado, 1/2 taza de queso parmesano finamente rallado]",cook
146,Quiero Tazón de salsa buena con brócoli y seitán  como se hace,cook
147,"Como puedo preparar 1 1/2 libras de zanahorias, 3 pepinos grandes sin semillas, rayados si se desea, 2 1/2 tazas de salsa de yogur con menta]",cook
148,"Si tengo 1 1/2 libras de zanahorias, 3 pepinos grandes sin semillas, rayados si se desea, 2 1/2 tazas de salsa de yogur con menta]que receta lo usa",cook
149,Como preparar Pepinos y zanahorias helados ,cook
150,Como preparar Puré de dátiles ,cook
151,Quiero Filet Mignon con Rajas  como se hace,cook
152,Quiero Pavo a las hierbas con salsa de pera  como se hace,cook
153,"Si tengo 1 langosta viva de 2 1/3 libras, 1 taza (2 barritas) de mantequilla sin sal, dividida, 1 chalota, cortada en rodajas, 2 dientes de ajo picados, 1 chile rojo seco, como los japoneses o de árbol, 1/2 cucharadita de pimentón, 1/4 de taza de vinagre de vino de Jerez, 2 cucharadas de chalota picada, 1 cucharada de alcaparras picadas, 2 yemas de huevo grandes, 1 cucharada de zumo de limón fresco, 1 cucharada de agua, 1 cucharada de estragón fresco picado, 6 filetes de Nueva York de 14 a 16 onzas y 1 1/4 pulgadas de grosor con hueso, o filetes de Nueva York deshuesados de 9 onzas, Sal kosher gruesa]que puedo hacer",cook
154,"Que puedo hacer con 1 baguette (preferiblemente de masa madre), 3 cucharadas de aceite de oliva, 2 dientes de ajo, 1 pimiento rojo, 1 tomate ciruela, 2 cucharadas de chalota finamente picada, 1/4 de cucharadita de copos de pimienta roja seca, 1 1/2 cucharadas de vinagre balsámico, o al gusto, 2 onzas de queso de cabra suave, ablandado, Guarnición: pequeñas hojas de albahaca fresca]",cook
155,"Que hacer con 3 onzas de vermut seco, 1 onza de crema de cassis, 2 o 3 cubitos de hielo, Gaseosa]",cook
156,"Como puedo preparar 3 cucharadas de aceite de oliva, 6 chalotas grandes, cortadas en rodajas finas, 3 dientes de ajo grandes, cortados en rodajas finas, 1/4 de cucharadita (generosa) de pimienta roja seca triturada, 4 filetes de lubina de 6 a 8 onzas, 1/3 de taza de Marsala seco, 1/3 de taza de jugo de almeja embotellado, 1 cucharadita de vinagre de vino blanco, Piñones tostados]",cook
157,"Que receta usa 3 cucharadas de aceite de oliva, 6 chalotas grandes, cortadas en rodajas finas, 3 dientes de ajo grandes, cortados en rodajas finas, 1/4 de cucharadita (generosa) de pimienta roja seca triturada, 4 filetes de lubina de 6 a 8 onzas, 1/3 de taza de Marsala seco, 1/3 de taza de jugo de almeja embotellado, 1 cucharadita de vinagre de vino blanco, Piñones tostados]",cook
158,Como preparar Ensalada de carne Murphy ,cook
159,"Que puedo hacer con 6 onzas de fusilli (espaguetis largos en espiral), 1 berenjena pequeña (aproximadamente 1/2 libra), 1/4 de libra de setas shiitake frescas, 1 manojo de cebollas, 6 tomates cherry madurados en viña, 1/4 de chile jalapeño fresco, 1 cucharada de jengibre fresco pelado y picado, 2 cucharaditas de ajo picado, 2 cucharadas de aceite vegetal, 1/2 taza de leche de coco enlatada sin azúcar bien batida, 1/3 de taza de hojas de albahaca fresca picadas gruesas]",cook
160,"Si tengo 2 tazas de harina común, 1 cucharadita de sal, 1 libra de queso Cheddar extra afilado, rallado (aproximadamente 3 3/4 tazas), 1 barra (1/2 taza) de mantequilla sin sal, cortada en trozos, 5 a 6 cucharadas de agua helada, 1 diente de ajo, 2 tazas de hojas de perejil fresco sin apretar, 1/2 taza de trozos de nuez]que puedo hacer",cook
161,Quiero Crepes con jarabe de frutas casero  como se hace,cook
162,"Que hacer con 8 onzas de linguini, 2 cucharadas de aceite de oliva, 2 dientes de ajo picados, 2 latas de 6 1/2 onzas de almejas picadas en su jugo, 1 cucharada de albahaca fresca picada, 1 cucharada de estragón fresco picado, 1 cucharada de perejil fresco picado, 18 almejas pequeñas (como las de Manila o las de cuello pequeño), frotadas, 1/4 de taza de nata líquida]",cook
163,Quiero Linguine con almejas y hierbas frescas  como se hace,cook
164,Como preparar Costillas de cerdo a la soja con zanahorias y nabos ,cook
165,"Que puedo hacer con 2 tazas de agua muy caliente, 3 chiles anchos secos*, sin tallo, sin semillas y cortados en trozos, 3 chiles poblanos frescos grandes** (unas 10 onzas), 1/2 taza de nata para montar, 1 cucharada de miel, 2 cucharaditas de vinagre de vino tinto]",cook
166,"Si tengo 1 cabeza mediana de coliflor (aproximadamente 2 libras), con los floretes y el tallo cortados en trozos de 1 pulgada, 1 diente de ajo pelado, 1/4 de taza de aceite de oliva, dividido, más para servir, 1 cebolla mediana, cortada en rodajas finas, 1 cucharadita de comino molido, 2 cucharaditas de sal kosher, divididas, 3/4 de taza de yogur griego natural, 1 cucharadita de ralladura fina de limón, 3 cucharadas de zumo de limón fresco, Perejil picado grueso (para servir), Corazones romanos pequeños y hojas de escarola (para servir)]que puedo hacer",cook
